,time,open,high,low,close,ma5,rsi,macd_l,macd_s,tenkan_sen,kijun_sen,chikou_span
36,2022-06-27 15:25:00,1.05656,1.05683,1.05639,1.05671,1.056906032562256,38.15721601547338,-0.00029200356022296425,-0.00022285724734371097,1.0572450160980225,1.057860016822815,1.05806
37,2022-06-27 15:30:00,1.05675,1.05708,1.05635,1.05661,1.0567780256271362,36.451999101578494,-0.0003047367723898464,-0.0002392331523529381,1.0571100115776062,1.057860016822815,1.05831
38,2022-06-27 15:35:00,1.05662,1.05708,1.05618,1.05619,1.0565800189971923,30.162950567159022,-0.00034474237755999226,-0.00026033499739434895,1.0571100115776062,1.057860016822815,1.05959
39,2022-06-27 15:40:00,1.0562,1.0563,1.05536,1.0559,1.0563940048217773,26.636572351844734,-0.00039529390335180103,-0.0002873267785858394,1.0568450093269348,1.0575950145721436,1.05969
40,2022-06-27 15:45:00,1.0559,1.0564,1.05589,1.0561,1.056301999092102,32.668813225962914,-0.0004144379623807204,-0.0003127490153448156,1.0568450093269348,1.0575950145721436,1.05987
41,2022-06-27 15:50:00,1.05611,1.05657,1.056,1.0565,1.0562599897384644,43.068287140787874,-0.0003928093120189047,-0.0003287610746796334,1.0568450093269348,1.0575950145721436,1.05997
42,2022-06-27 15:55:00,1.05648,1.05702,1.05638,1.05681,1.0562999963760376,49.753377655766414,-0.00034665292957725136,-0.000332339445659157,1.0567400455474854,1.0575950145721436,1.05997
43,2022-06-27 16:00:00,1.05684,1.05764,1.05684,1.05762,1.056586003303528,62.52621105492253,-0.00024192251271215603,-0.00031425605906975685,1.0569700002670288,1.0575000047683716,1.0607
44,2022-06-27 16:05:00,1.05763,1.05827,1.05759,1.05774,1.0569540023803712,64.03033218292394,-0.0001475451851997711,-0.0002809138842957597,1.0572850108146667,1.0574450492858887,1.06148
45,2022-06-27 16:10:00,1.05774,1.0584,1.05772,1.05838,1.0574100017547607,70.94574181533613,-2.0864510773987988e-05,-0.00022890400959140538,1.0573500394821167,1.0573500394821167,1.06127
46,2022-06-27 16:15:00,1.05838,1.05854,1.05807,1.0582,1.0577500104904174,66.92495886003458,6.42650469124817e-05,-0.00017027019829062798,1.057420015335083,1.057420015335083,1.0614
47,2022-06-27 16:20:00,1.05821,1.05827,1.05789,1.05797,1.0579820156097413,61.94205321032821,0.00011188566237962938,-0.0001138390261565765,1.057420015335083,1.057420015335083,1.06133
48,2022-06-27 16:25:00,1.05798,1.05833,1.05788,1.05829,1.0581160068511963,65.87059228418126,0.00017344390492146644,-5.6382439940967916e-05,1.0574699640274048,1.057420015335083,1.06136
49,2022-06-27 16:30:00,1.05829,1.05832,1.0575,1.05781,1.0581300020217896,56.19951414644253,0.000181401678216897,-8.825616309394935e-06,1.0575550198554993,1.057420015335083,1.06085
50,2022-06-27 16:35:00,1.05779,1.05822,1.0574,1.05755,1.057963991165161,51.6372738493289,0.0001648287666760062,2.5905260287685292e-05,1.0577799677848816,1.057420015335083,1.06069
51,2022-06-27 16:40:00,1.0576,1.05859,1.05742,1.05859,1.0580420017242431,64.46108297561383,0.00023293692535641952,6.731159330143215e-05,1.058115005493164,1.0574450492858887,1.06056
52,2022-06-27 16:45:00,1.0586,1.0586,1.05774,1.05795,1.0580379962921143,54.56803634074731,0.0002325865692849316,0.00010036658849813204,1.0584099888801575,1.057449996471405,1.06038
53,2022-06-27 16:50:00,1.05794,1.05855,1.05794,1.0585,1.058080005645752,60.37493355685414,0.0002735386842105392,0.00013500100764061347,1.0584099888801575,1.057449996471405,1.06032
54,2022-06-27 16:55:00,1.0585,1.05862,1.05802,1.05815,1.0581480264663696,55.37111185289928,0.00027458631837662395,0.00016291806978781557,1.0584200024604797,1.0574600100517273,1.06046
55,2022-06-27 17:00:00,1.05816,1.05862,1.05816,1.05828,1.0582940340042115,56.8464436096384,0.00028264336008376745,0.00018686312784700596,1.0584200024604797,1.0574600100517273,1.06044
56,2022-06-27 17:05:00,1.05829,1.05834,1.05722,1.05753,1.0580820322036744,46.90322464681461,0.0002259101267314545,0.00019467252762389567,1.0584200024604797,1.0574600100517273,1.0601
57,2022-06-27 17:10:00,1.05755,1.05779,1.05724,1.05735,1.0579620361328126,44.81277231800065,0.00016452708274017347,0.00018864343864715127,1.058205008506775,1.0574600100517273,1.06021
58,2022-06-27 17:15:00,1.05736,1.05783,1.05713,1.05776,1.0578140258789062,50.406195882577094,0.00014726342314119734,0.0001803674355459605,1.058205008506775,1.0574600100517273,1.06012
59,2022-06-27 17:20:00,1.05776,1.05829,1.05737,1.05756,1.0576960086822509,47.78071393965142,0.0001161024848435055,0.00016751444540546951,1.058205008506775,1.0574600100517273,1.06002
60,2022-06-27 17:25:00,1.05756,1.05757,1.05701,1.05742,1.0575240135192872,45.92131302102918,7.920130040672824e-05,0.00014985181640572126,1.0580949783325195,1.0574600100517273,1.05964
61,2022-06-27 17:30:00,1.05738,1.05795,1.05723,1.05785,1.0575880050659179,52.26308073343294,8.3688566747675e-05,0.00013661916647411202,1.0580949783325195,1.0574600100517273,1.05979
62,2022-06-27 17:35:00,1.05785,1.05806,1.0574,1.05761,1.05764000415802,48.720262016067544,6.710774503981831e-05,0.0001227168821872533,1.0580949783325195,1.0574600100517273,1.05986
63,2022-06-27 17:40:00,1.05758,1.05831,1.05746,1.0583,1.057748007774353,57.84888428476159,0.00010839372040161166,0.00011985224983012498,1.0580949783325195,1.0574600100517273,1.05973
64,2022-06-27 17:45:00,1.0583,1.05959,1.05819,1.05913,1.0580620050430298,65.94992024439001,0.00020571067313879254,0.0001370239344918585,1.0585799813270569,1.0579450130462646,1.05993
65,2022-06-27 17:50:00,1.05913,1.05969,1.05895,1.05963,1.058504009246826,69.83175440093568,0.00031950452630336024,0.00017352005285415885,1.0586299896240234,1.058044970035553,1.05992
66,2022-06-27 17:55:00,1.05963,1.05987,1.05941,1.0597,1.0588740110397339,70.35716901477214,0.0004106002966681732,0.00022093610161696173,1.0587199926376343,1.0582200288772583,1.05911
67,2022-06-27 18:00:00,1.05968,1.05997,1.05945,1.05952,1.0592560052871705,67.02091739313055,0.00046293296590316224,0.00026933547447420184,1.0587700009346008,1.0584949851036072,1.05884
68,2022-06-27 18:05:00,1.05952,1.05997,1.05952,1.0599,1.0595760107040406,70.32218835464401,0.0005289752741608478,0.00032126343441153107,1.0587700009346008,1.0587700009346008,1.05868
69,2022-06-27 18:10:00,1.05989,1.0607,1.05981,1.06044,1.0598380088806152,74.37171003833987,0.0006177584710291839,0.0003805624417350617,1.0593250393867493,1.0591350197792053,1.05889
70,2022-06-27 18:15:00,1.06043,1.06148,1.06033,1.06122,1.0601560115814208,78.97706981243272,0.0007425086186005903,0.00045295167710816743,1.0597700476646423,1.0595250129699707,1.05892
71,2022-06-27 18:20:00,1.0612,1.06127,1.06067,1.06101,1.0604180097579956,74.94783013428622,0.0008150298339810735,0.0005253673084827487,1.0598950386047363,1.0595250129699707,1.05885
72,2022-06-27 18:25:00,1.06101,1.0614,1.06086,1.06094,1.0607020139694214,73.55869093996598,0.0008569782414187266,0.0005916894950699443,1.0605350136756897,1.0595250129699707,1.05888
73,2022-06-27 18:30:00,1.06094,1.06133,1.06069,1.06131,1.0609840154647827,76.15537062110435,0.0009095953834503678,0.000655270672746029,1.0605850219726562,1.0595250129699707,1.05885
74,2022-06-27 18:35:00,1.0613,1.06136,1.06054,1.06057,1.0610100269317626,62.51291205060377,0.0008814184517638157,0.0007005002285495864,1.060675024986267,1.0595250129699707,1.05876
75,2022-06-27 18:40:00,1.06062,1.06085,1.0604,1.06041,1.060848021507263,59.93407322650745,0.000836536006507238,0.0007277073841411168,1.0607250332832336,1.0595250129699707,1.0587
76,2022-06-27 18:45:00,1.06043,1.06069,1.06043,1.06052,1.0607500314712524,61.15856647661447,0.0008006158595201818,0.0007422890792169298,1.0607250332832336,1.0595250129699707,1.05918
77,2022-06-27 18:50:00,1.06052,1.06056,1.05996,1.06017,1.0605960369110108,55.19640373889648,0.000735429360560591,0.0007409171354856621,1.061020016670227,1.0595250129699707,1.05941
78,2022-06-27 18:55:00,1.06017,1.06038,1.05992,1.06002,1.060338020324707,52.746401213374234,0.0006640038034912976,0.0007255344690867893,1.0609300136566162,1.0595250129699707,1.05915
79,2022-06-27 19:00:00,1.06002,1.06032,1.05996,1.06003,1.060230016708374,52.901380968142746,0.0006012754184225866,0.0007006826589539488,1.06086003780365,1.0595250129699707,1.05893
80,2022-06-27 19:05:00,1.06004,1.06046,1.05982,1.06043,1.0602340221405029,58.88712431541577,0.0005771912331034024,0.0006759843737838396,1.06086003780365,1.0595250129699707,1.05901
81,2022-06-27 19:10:00,1.06043,1.06044,1.06005,1.06007,1.060144019126892,52.247847144274076,0.0005230252689449877,0.0006453925528160693,1.0608400106430054,1.0595250129699707,1.05916
82,2022-06-27 19:15:00,1.06007,1.0601,1.05971,1.05992,1.0600939989089966,49.65464363807087,0.000462654593461842,0.000608844960945224,1.06072998046875,1.0595250129699707,1.05924
83,2022-06-27 19:20:00,1.05992,1.06021,1.05991,1.06011,1.0601119995117188,52.94040814274032,0.00042524147346045815,0.0005721242634482708,1.0604749917984009,1.0595250129699707,1.05925
84,2022-06-27 19:25:00,1.06011,1.06012,1.05983,1.05985,1.0600759983062744,48.161768522615056,0.0003703427646610802,0.0005317679636908327,1.0603950023651123,1.0595250129699707,1.05913
85,2022-06-27 19:30:00,1.05985,1.06002,1.05943,1.05947,1.059883999824524,42.00562997630192,0.00029280351639693336,0.0004839750742320529,1.060289978981018,1.0595250129699707,1.05895
86,2022-06-27 19:35:00,1.05945,1.05964,1.05935,1.05956,1.0597819805145263,43.890952383982786,0.0002358868189118457,0.0004343574231680115,1.0600500106811523,1.0597150325775146,1.05863
87,2022-06-27 19:40:00,1.05955,1.05979,1.05955,1.0596,1.0597179889678956,44.77979170047075,0.00019180101239335556,0.00038584614101308035,1.0600500106811523,1.0597700476646423,1.05843
88,2022-06-27 19:45:00,1.0596,1.05986,1.05956,1.05965,1.0596259832382202,45.965809602668486,0.0001590595951366236,0.000340488831837789,1.0600500106811523,1.0598950386047363,1.05848
89,2022-06-27 19:50:00,1.05965,1.05973,1.05944,1.05968,1.0595919847488404,46.730378840794174,0.00013399125502533415,0.00029918931647529806,1.06003999710083,1.0605350136756897,1.05846
90,2022-06-27 19:55:00,1.05968,1.05993,1.05962,1.05975,1.0596479654312134,48.612304086643206,0.00011840597107193318,0.0002630326473946251,1.0599250197410583,1.0605600476264954,1.05838
91,2022-06-27 20:00:00,1.05975,1.05992,1.0586,1.05911,1.0595579862594604,35.771508955950246,5.379853509435151e-05,0.0002211858249345704,1.0599250197410583,1.0605600476264954,1.05889
92,2022-06-27 20:05:00,1.05911,1.05911,1.05831,1.05854,1.0593459844589233,28.357295636653326,-4.290769301928954e-05,0.00016836712134379842,1.0596150159835815,1.060295045375824,1.05887
93,2022-06-27 20:10:00,1.05854,1.05884,1.05843,1.05866,1.0591480016708374,31.670974612432833,-0.00010860956433256241,0.00011297178420852625,1.0594300031661987,1.0601600408554077,1.05877
94,2022-06-27 20:15:00,1.05866,1.05868,1.05825,1.05862,1.0589359998703003,31.137046033693807,-0.00016204289011589879,5.7968849343641254e-05,1.0593050122261047,1.0600800514221191,1.05877
95,2022-06-27 20:20:00,1.05865,1.05889,1.0586,1.05866,1.0587180137634278,32.40325393800198,-0.0001988647477622063,6.602129922471743e-06,1.0593050122261047,1.0600800514221191,1.05875
96,2022-06-27 20:25:00,1.05869,1.05892,1.05846,1.05885,1.0586660146713256,38.37602176959168,-0.0002102892573077053,-3.677614752356367e-05,1.0593050122261047,1.0600400567054749,1.05847
97,2022-06-27 20:30:00,1.05885,1.05885,1.05853,1.05857,1.058672022819519,33.525608899614575,-0.00023918161197467036,-7.725724041378501e-05,1.0593050122261047,1.0600400567054749,1.05858
98,2022-06-27 20:35:00,1.05857,1.05888,1.05851,1.05883,1.058706021308899,41.193473304981076,-0.00023835197719179746,-0.0001094761877693875,1.0593050122261047,1.0600200295448303,1.05872
99,2022-06-27 20:40:00,1.05883,1.05885,1.05852,1.05874,1.0587300300598144,39.44345040405991,-0.00024216544416355568,-0.00013601403904822115,1.0593000054359436,1.0600200295448303,1.05855
100,2022-06-27 20:45:00,1.05874,1.05876,1.0585,1.05853,1.0587040185928345,35.52945502066147,-0.00025914935057325117,-0.00016064110135322716,1.0588950514793396,1.0597650408744812,1.05828
101,2022-06-27 20:50:00,1.05855,1.0587,1.05843,1.05855,1.0586440086364746,36.20015134608012,-0.00026790495274520154,-0.00018209387163162206,1.0588000416755676,1.0596850514411926,1.05816
102,2022-06-27 20:55:00,1.05855,1.05918,1.05854,1.05903,1.05873601436615,50.04213405290971,-0.00023341665682985457,-0.00019235842867126857,1.0589300394058228,1.0596200227737427,1.05814
103,2022-06-27 21:00:00,1.05906,1.05941,1.05901,1.05906,1.0587820053100585,50.78166298954595,-0.00020134899047374866,-0.0001941565410317646,1.059054970741272,1.0595700144767761,1.05834
104,2022-06-27 21:05:00,1.05906,1.05915,1.05868,1.05878,1.0587899923324584,44.0076468595481,-0.00019626816193385466,-0.00019457886521218263,1.059054970741272,1.0595700144767761,1.05824
105,2022-06-27 21:10:00,1.05878,1.05893,1.05872,1.05886,1.058855986595154,46.28199114482031,-0.00018366985814965986,-0.0001923970637996781,1.059054970741272,1.0595700144767761,1.05832
106,2022-06-27 21:15:00,1.05886,1.05901,1.05883,1.05893,1.0589319944381714,48.32567899716209,-0.00016611465952731663,-0.0001871405829452058,1.059054970741272,1.0595600008964539,1.05832
107,2022-06-27 21:20:00,1.05893,1.05916,1.05888,1.05908,1.0589419841766357,52.61144928342079,-0.0001385044992014972,-0.0001774133661964641,1.059054970741272,1.0594450235366821,1.05813
108,2022-06-27 21:25:00,1.05907,1.05924,1.0589,1.05913,1.058955979347229,54.02265041319618,-0.00011130969728845308,-0.00016419263241486192,1.059054970741272,1.0594450235366821,1.05791
109,2022-06-27 21:30:00,1.05912,1.05925,1.05911,1.05914,1.0590279817581176,54.32562822512592,-8.793593784628406e-05,-0.00014894129350114636,1.059054970741272,1.0594000220298767,1.05799
110,2022-06-27 21:35:00,1.05913,1.05913,1.05883,1.05891,1.05903799533844,46.50599681815665,-8.696501063609752e-05,-0.00013654603692813658,1.0591700077056885,1.0593500137329102,1.05813
111,2022-06-27 21:40:00,1.05892,1.05895,1.05851,1.05852,1.058955979347229,36.581983607289764,-0.00011632858113785893,-0.00013250254577008104,1.0591700077056885,1.0593050122261047,1.05822
112,2022-06-27 21:45:00,1.05851,1.05863,1.05837,1.05843,1.058825969696045,34.68438844379565,-0.00014518827328768857,-0.00013503969127360256,1.0589399933815002,1.059279978275299,1.05821
113,2022-06-27 21:50:00,1.05843,1.05843,1.05797,1.05828,1.0586559772491455,31.645342316518533,-0.00017810761876679848,-0.00014365327677224175,1.0588399767875671,1.059179961681366,1.05828
114,2022-06-27 21:55:00,1.05826,1.05848,1.05823,1.05843,1.0585139751434327,37.70965361790519,-0.00018990636952609385,-0.00015290389532301218,1.0588399767875671,1.059179961681366,1.05838
115,2022-06-27 22:00:00,1.05843,1.05846,1.05783,1.05814,1.058359980583191,31.673621792927385,-0.00022011351129824774,-0.0001663458185180593,1.0588399767875671,1.059179961681366,1.05841
116,2022-06-27 22:05:00,1.05814,1.05838,1.05808,1.05836,1.0583279848098754,39.796517581311534,-0.0002237264971782782,-0.00017782195425010308,1.0588150024414062,1.059149980545044,1.05837
117,2022-06-27 22:10:00,1.05836,1.05889,1.05836,1.05885,1.058412003517151,53.48667553467079,-0.00018491373998941185,-0.00017924031139796484,1.0588150024414062,1.0588949918746948,1.05828
118,2022-06-27 22:15:00,1.05885,1.05887,1.0587,1.05874,1.058504009246826,50.61536018864219,-0.00016117494139189503,-0.0001756272373967509,1.0587549805641174,1.0588949918746948,1.05824
119,2022-06-27 22:20:00,1.05873,1.05877,1.05858,1.05867,1.0585520267486572,48.76548788041681,-0.00014632153541804804,-0.00016976609700101032,1.0586649775505066,1.0588949918746948,1.05823
120,2022-06-27 22:25:00,1.05867,1.05877,1.05864,1.05872,1.0586680173873901,50.2087520927512,-0.00012903225858185152,-0.00016161932931717856,1.0586349964141846,1.0588949918746948,1.05824
121,2022-06-27 22:30:00,1.05874,1.05875,1.05843,1.05845,1.0586860179901123,42.9429038842125,-0.00013555525852204653,-0.00015640651515815216,1.0586349964141846,1.0588949918746948,1.05827
122,2022-06-27 22:35:00,1.05846,1.05847,1.05824,1.05844,1.0586040019989014,42.68834702608757,-0.000139919885868256,-0.00015310918930017294,1.0586349964141846,1.0588949918746948,1.05841
123,2022-06-27 22:40:00,1.05844,1.05858,1.05838,1.05856,1.058568000793457,46.882450129194275,-0.00013216879711785978,-0.00014892111086371032,1.0586349964141846,1.0588949918746948,1.05832
124,2022-06-27 22:45:00,1.05857,1.05872,1.05852,1.05858,1.0585500001907349,47.59336846534932,-0.00012299220141143152,-0.00014373532897325457,1.0586349964141846,1.0588949918746948,1.0584
125,2022-06-27 22:50:00,1.0585,1.05855,1.0582,1.05829,1.0584640026092529,39.15978259452835,-0.00013753773137281655,-0.00014249580945316695,1.05867999792099,1.0588949918746948,1.05836
126,2022-06-27 22:55:00,1.05827,1.05828,1.05786,1.05803,1.0583800077438354,33.28507316271879,-0.00016810679891765545,-0.00014761800734606467,1.0585749745368958,1.0588449835777283,1.05843
127,2022-06-27 23:00:00,1.05804,1.05816,1.0578,1.05804,1.0583000183105469,33.710643191843346,-0.00018934237193790615,-0.00015596288026443296,1.0584649443626404,1.0587849617004395,1.05846
128,2022-06-27 23:05:00,1.05803,1.05814,1.05799,1.05803,1.0581940174102784,33.47339371835078,-0.00020462098544737906,-0.00016569450130102218,1.058454990386963,1.058775007724762,1.05838
129,2022-06-27 23:10:00,1.05803,1.05834,1.05803,1.05815,1.0581080198287964,39.17536955381991,-0.0002046834060887015,-0.00017349228225855805,1.0584450364112854,1.0586950182914734,1.05846
130,2022-06-27 23:15:00,1.05815,1.05824,1.05794,1.05819,1.0580880165100097,41.04319701171243,-0.0001992140297810696,-0.00017863663176306038,1.058430016040802,1.0586950182914734,1.05827
131,2022-06-27 23:20:00,1.05819,1.05832,1.05819,1.05832,1.058146023750305,46.93933207208082,-0.0001822837164453528,-0.00017936604869951887,1.058430016040802,1.0586950182914734,1.05822
132,2022-06-27 23:25:00,1.05832,1.05832,1.05798,1.05808,1.058154010772705,38.949653580223334,-0.00018609419856274734,-0.00018071167867216457,1.058430016040802,1.0586950182914734,1.05786
133,2022-06-27 23:30:00,1.05808,1.05813,1.05783,1.05785,1.0581180095672607,32.97622602319495,-0.00020530285364905865,-0.0001856299136675434,1.0583400130271912,1.0586900115013123,1.05788
134,2022-06-27 23:35:00,1.05785,1.05791,1.05783,1.05786,1.0580600023269653,33.469902812125184,-0.00021721393195406336,-0.0001919467173248474,1.0581249594688416,1.0585799813270569,1.05797
135,2022-06-27 23:40:00,1.05789,1.05799,1.05784,1.05785,1.0579920053482055,33.19820513536506,-0.00022486940504551356,-0.00019853125486898066,1.0581249594688416,1.058519959449768,1.05802
136,2022-06-27 23:45:00,1.05785,1.05813,1.05784,1.05799,1.0579259872436524,40.67652990633539,-0.00021714042987119875,-0.0002022530898694243,1.0581249594688416,1.0584299564361572,1.05821
137,2022-06-27 23:50:00,1.05798,1.05822,1.05788,1.05821,1.0579519987106323,50.381251610971724,-0.00019105575850186796,-0.00020001362359591305,1.0581249594688416,1.0583999752998352,1.05813
138,2022-06-27 23:55:00,1.05821,1.05821,1.05808,1.05808,1.057997989654541,45.49403548108727,-0.00017881672065733767,-0.000195774243008198,1.058115005493164,1.0583999752998352,1.0581
139,2022-06-28 00:05:00,1.05806,1.05828,1.05804,1.05826,1.0580779790878296,52.56957125098537,-0.0001528304783438017,-0.00018718549007531874,1.058115005493164,1.0583999752998352,1.05796
140,2022-06-28 00:10:00,1.05826,1.05838,1.05826,1.05836,1.0581799745559692,56.08869208117079,-0.0001227506972047987,-0.00017429853150121476,1.058144986629486,1.0583999752998352,1.05779
141,2022-06-28 00:15:00,1.05836,1.05841,1.05836,1.05837,1.0582559823989868,56.44815861655354,-9.698624463783112e-05,-0.00015883607412853803,1.0581600069999695,1.0583999752998352,1.05777
142,2022-06-28 00:20:00,1.05837,1.05837,1.0582,1.0582,1.0582539796829225,48.897776459132636,-8.925581466256993e-05,-0.0001449200222353444,1.0581600069999695,1.0583999752998352,1.05785
143,2022-06-28 00:25:00,1.0582,1.05828,1.05819,1.05822,1.0582819938659669,49.77713877826265,-8.058444144354304e-05,-0.00013205290607698416,1.0582000017166138,1.058389961719513,1.05806
144,2022-06-28 00:30:00,1.05821,1.05824,1.0582,1.05821,1.0582720041275024,49.30577808246445,-7.367109343214828e-05,-0.00012037654354801698,1.0582700371742249,1.0583399534225464,1.05797
145,2022-06-28 00:35:00,1.05821,1.05823,1.05818,1.0582,1.058240008354187,48.79240493115436,-6.821390019040585e-05,-0.00010994401487649476,1.0583100318908691,1.0583399534225464,1.05796
146,2022-06-28 00:40:00,1.0582,1.05824,1.05816,1.05823,1.0582120180130006,50.51004108879096,-6.0764542670899147e-05,-0.00010010812043537565,1.0583100318908691,1.058329999446869,1.05809
147,2022-06-28 00:45:00,1.05823,1.05827,1.05822,1.05824,1.0582200288772583,51.11731977629913,-5.343687390313434e-05,-9.07738711289274e-05,1.0583200454711914,1.0583149790763855,1.05811
148,2022-06-28 00:50:00,1.05823,1.05841,1.05821,1.05827,1.0582300186157227,53.03085104647814,-4.469995283828965e-05,-8.155908747079985e-05,1.0583200454711914,1.0583149790763855,1.05852
149,2022-06-28 00:55:00,1.05826,1.05832,1.05819,1.05829,1.0582460165023804,54.35954087079379,-3.574777733339474e-05,-7.239682544331882e-05,1.0583200454711914,1.0583149790763855,1.05816
150,2022-06-28 01:00:00,1.05831,1.0584,1.05801,1.05831,1.0582680225372314,55.75038327095749,-2.67289742814647e-05,-6.326325521094799e-05,1.0583200454711914,1.0582299828529358,1.0583
151,2022-06-28 01:05:00,1.05831,1.05836,1.05827,1.05831,1.0582840204238892,55.750383270957485,-1.9358356798893084e-05,-5.4482275528537016e-05,1.0583200454711914,1.0581600069999695,1.05828
152,2022-06-28 01:10:00,1.05831,1.05843,1.05831,1.05841,1.058318018913269,62.7492889998373,-5.384516727602318e-06,-4.466272376835008e-05,1.058329999446869,1.058169960975647,1.05847
153,2022-06-28 01:15:00,1.05841,1.05846,1.0583,1.05832,1.0583280324935913,54.18072706047032,-1.5547169971430463e-06,-3.604112241410867e-05,1.0583450198173523,1.0581849813461304,1.05854
